High Level Relationships
Bedroom
vertical,curtain,hanger,0.00148448
vertical,wardrobe_cabinet,chandelier,0.000921729
vertical,wardrobe_cabinet,chandelier_1,0.961038961
vertical,wardrobe_cabinet,chandelier_2,1
vertical,shelving,office_chair,0.000376283
vertical,ceiling,television,7.44E-05
vertical,door,shelving,0.002077785
vertical,door,shelving_1,1
vertical,shelving,stereo_set,0.003044341
vertical,laptop,picture_frame,0.002849079
vertical,laptop,picture_frame_1,1
vertical,shelving,vase,0.005583127
vertical,shelving,vase_1,1
vertical,picture_frame,plant,0.012322597
vertical,picture_frame,plant_1,0.847006652
vertical,picture_frame,plant_2,0.931263858
vertical,picture_frame,plant_3,0.986696231
vertical,picture_frame,plant_4,0.99556541
vertical,picture_frame,plant_5,0.997782705
vertical,picture_frame,plant_6,1
vertical,window,stand,0.002722778
vertical,window,stand_1,1
vertical,books,vase,0.009537841
vertical,books,vase_1,0.992592593
vertical,books,vase_2,1
vertical,chandelier,books,0.005405116
vertical,chandelier,books_1,0.851851852
vertical,chandelier,books_2,0.969135802
vertical,chandelier,books_3,0.987654321
vertical,chandelier,books_4,1
vertical,wardrobe_cabinet,curtain,0.00321894
vertical,wardrobe_cabinet,curtain_1,0.974137931
vertical,wardrobe_cabinet,curtain_2,1
vertical,dresser,television,0.002864157
vertical,dresser,television_1,1
vertical,mirror,rug,0.000630175
vertical,partition,window,0.000182779
vertical,partition,window_1,0.962962963
vertical,partition,window_2,1
vertical,floor_lamp,switch,0.023139425
vertical,floor_lamp,switch_1,0.995327103
vertical,floor_lamp,switch_2,0.997663551
vertical,floor_lamp,switch_3,1
vertical,plant,table_lamp,0.004018173
vertical,plant,table_lamp_1,0.995708155
vertical,plant,table_lamp_2,1
vertical,picture_frame,wall_lamp,0.01073158
vertical,picture_frame,wall_lamp_1,0.838596491
vertical,picture_frame,wall_lamp_2,0.922807018
vertical,picture_frame,wall_lamp_3,0.98245614
vertical,picture_frame,wall_lamp_4,0.992982456
vertical,picture_frame,wall_lamp_5,0.996491228
vertical,picture_frame,wall_lamp_6,1
vertical,stand,telephone,0.003533569
vertical,double_bed,rug,0.00057766
vertical,window,rug,0.000945262
vertical,window,rug_1,0.923076923
vertical,window,rug_2,0.953846154
vertical,window,rug_3,0.969230769
vertical,window,rug_4,0.984615385
vertical,window,rug_5,1
vertical,floor,picture_frame,0.00111833
vertical,door,picture_frame,0.002343168
vertical,door,picture_frame_1,0.989010989
vertical,door,picture_frame_2,1
vertical,shelving,clock,0.001879699
vertical,picture_frame,clock,0.007894737
vertical,picture_frame,clock_1,0.988636364
vertical,picture_frame,clock_2,1
vertical,wall,microwave,0.006666667
vertical,window,desk,0.000962971
vertical,picture_frame,whiteboard,0.022166247
vertical,table_lamp,iron,0.006289308
vertical,office_chair,table_lamp,0.024209995
vertical,office_chair,table_lamp_1,1
vertical,stereo_set,laptop,0.00242296
vertical,stereo_set,laptop_1,1
vertical,tv_stand,stereo_set,0.053077432
vertical,tv_stand,stereo_set_1,1
vertical,tv_stand,picture_frame,0.00189051
vertical,tv_stand,picture_frame_1,0.930232558
vertical,tv_stand,picture_frame_2,1
vertical,mirror,wall_lamp,0.004057061
vertical,mirror,wall_lamp_1,0.986842105
vertical,mirror,wall_lamp_2,1
vertical,table_lamp,wall_lamp,0.001832221
vertical,table_lamp,wall_lamp_1,0.857142857
vertical,table_lamp,wall_lamp_2,0.928571429
vertical,table_lamp,wall_lamp_3,1
vertical,curtain,door,0.004683798
vertical,curtain,door_1,1
vertical,curtain,chandelier,0.005500151
vertical,curtain,chandelier_1,0.908713693
vertical,curtain,chandelier_2,0.958506224
vertical,curtain,chandelier_3,0.981327801
vertical,curtain,chandelier_4,1
vertical,television,laptop,0.002832474
vertical,desk,plant,0.003569304
vertical,desk,plant_1,1
vertical,shelving,chandelier,0.005243276
vertical,shelving,chandelier_1,0.730185497
vertical,shelving,chandelier_2,0.811129848
vertical,shelving,chandelier_3,0.853288364
vertical,shelving,chandelier_4,0.89376054
vertical,shelving,chandelier_5,0.930860034
vertical,shelving,chandelier_6,0.954468803
vertical,shelving,chandelier_7,0.978077572
vertical,shelving,chandelier_8,1
vertical,mirror,chair,0.004098539
vertical,mirror,chair_1,1
vertical,sofa,vase,0.007211538
vertical,sofa,vase_1,1
vertical,stand,vase,0.023573201
vertical,stand,vase_1,0.994252874
vertical,stand,vase_2,1
vertical,fireplace,vase,0.003024194
vertical,picture_frame,desk,0.001962281
vertical,picture_frame,desk_1,1
vertical,desk,cup,0.007817198
vertical,chair,computer,0.006776099
vertical,chair,computer_1,1
vertical,plant,office_chair,0.000806322
vertical,plant,office_chair_1,1
vertical,plant,book,0.009236948
vertical,plant,book_1,1
vertical,television,ottoman,0.002933952
vertical,television,ottoman_1,0.988636364
vertical,television,ottoman_2,1
vertical,coffee_table,playstation,0.004473746
vertical,laptop,books,0.006635984
vertical,laptop,books_1,1
vertical,books,switch,0.006535563
vertical,books,switch_1,0.984962406
vertical,books,switch_2,1
vertical,wall_lamp,switch,0.001295337
vertical,wall_lamp,switch_1,1
vertical,picture_frame,sofa,0.002383692
vertical,picture_frame,sofa_1,0.955223881
vertical,picture_frame,sofa_2,0.970149254
vertical,picture_frame,sofa_3,0.985074627
vertical,picture_frame,sofa_4,1
vertical,sofa,pet,0.00142315
vertical,television,switch,0.033207725
vertical,television,switch_1,0.993079585
vertical,television,switch_2,1
vertical,picture_frame,wardrobe_cabinet,0.00501716
vertical,picture_frame,wardrobe_cabinet_1,0.904466501
vertical,picture_frame,wardrobe_cabinet_2,0.934243176
vertical,picture_frame,wardrobe_cabinet_3,0.949131514
vertical,picture_frame,wardrobe_cabinet_4,0.960297767
vertical,picture_frame,wardrobe_cabinet_5,0.970223325
vertical,picture_frame,wardrobe_cabinet_6,0.980148883
vertical,picture_frame,wardrobe_cabinet_7,0.990074442
vertical,picture_frame,wardrobe_cabinet_8,1
vertical,curtain,picture_frame,0.006230695
vertical,curtain,picture_frame_1,0.876373626
vertical,curtain,picture_frame_2,0.950549451
vertical,curtain,picture_frame_3,0.989010989
vertical,curtain,picture_frame_4,0.994505495
vertical,curtain,picture_frame_5,1
vertical,office_chair,vase,0.013957816
vertical,office_chair,vase_1,1
vertical,television,wall_lamp,0.005300353
vertical,television,wall_lamp_1,1
vertical,floor,playstation,0.008005651
vertical,wall,television,0.000198383
vertical,wall,television_1,1
vertical,person,pet,0.010199241
vertical,person,pet_1,1
vertical,toy,table_lamp,0.001797072
vertical,toy,table_lamp_1,1
vertical,wardrobe_cabinet,switch,0.004886952
vertical,wardrobe_cabinet,switch_1,1
vertical,picture_frame,armchair,0.004983855
vertical,picture_frame,armchair_1,0.99378882
vertical,picture_frame,armchair_2,1
vertical,vase,picture_frame,0.005192246
vertical,vase,picture_frame_1,0.963114754
vertical,vase,picture_frame_2,0.991803279
vertical,vase,picture_frame_3,1
vertical,wall,books,0.002194156
vertical,wall,books_1,0.980392157
vertical,wall,books_2,1
vertical,ottoman,chandelier,0.001042611
vertical,ottoman,chandelier_1,0.883495146
vertical,ottoman,chandelier_2,0.941747573
vertical,ottoman,chandelier_3,1
vertical,ottoman,bottle,0.007716049
vertical,dressing_table,bottle,0.016975309
vertical,door,mirror,0.00064134
vertical,window,picture_frame,0.005804665
vertical,window,picture_frame_1,0.965779468
vertical,window,picture_frame_2,1
vertical,mirror,coffee_table,0.002067662
vertical,mirror,coffee_table_1,1
vertical,armchair,vase,0.009382754
vertical,armchair,vase_1,1
vertical,chair,tv_stand,6.18E-05
vertical,armchair,television,0.000843129
vertical,double_bed,table_lamp,0.005047956
vertical,double_bed,table_lamp_1,0.97761194
vertical,double_bed,table_lamp_2,0.98880597
vertical,double_bed,table_lamp_3,1
vertical,curtain,tv_stand,0.000865105
vertical,curtain,tv_stand_1,1
vertical,dressing_table,books,0.003425024
vertical,dressing_table,table_lamp,0.003513377
vertical,television,fishbowl,0.010693343
vertical,window,ottoman,0.00191048
vertical,window,ottoman_1,0.927536232
vertical,window,ottoman_2,0.971014493
vertical,window,ottoman_3,0.985507246
vertical,window,ottoman_4,1
vertical,roof,plant,0.000382425
vertical,table_lamp,books,0.014074708
vertical,table_lamp,books_1,0.993883792
vertical,table_lamp,books_2,1
vertical,plant,laptop,0.00440228
vertical,plant,laptop_1,0.992424242
vertical,plant,laptop_2,1
vertical,stand,television,0.005219957
vertical,stand,television_1,1
vertical,heater,table_lamp,0.003594144
vertical,heater,table_lamp_1,1
vertical,tv_stand,television,0.003099737
vertical,candle,plant,0.00297442
vertical,candle,plant_1,0.960526316
vertical,candle,plant_2,0.973684211
vertical,candle,plant_3,0.986842105
vertical,candle,plant_4,1
vertical,plant,stereo_set,0.001455989
vertical,plant,stand,0.001182259
vertical,plant,stand_1,0.983193277
vertical,plant,stand_2,1
vertical,stereo_set,books,0.01016804
vertical,stereo_set,books_1,0.969849246
vertical,stereo_set,books_2,0.984924623
vertical,stereo_set,books_3,1
vertical,wardrobe_cabinet,plant,0.001529702
vertical,wardrobe_cabinet,plant_1,0.903846154
vertical,wardrobe_cabinet,plant_2,0.961538462
vertical,wardrobe_cabinet,plant_3,1
vertical,wardrobe_cabinet,book,0.004417671
vertical,wardrobe_cabinet,book_1,1
vertical,table_lamp,book,0.022590361
vertical,table_lamp,book_1,1
vertical,single_bed,computer,0.003949705
vertical,single_bed,computer_1,0.982905983
vertical,single_bed,computer_2,1
vertical,coffee_table,books,0.003050412
vertical,coffee_table,books_1,1
vertical,television,books,0.00963288
vertical,television,books_1,1
vertical,window,clock,0.004135338
vertical,window,clock_1,0.958333333
vertical,window,clock_2,0.979166667
vertical,window,clock_3,1
vertical,plant,chandelier,0.000543971
vertical,plant,chandelier_1,0.796610169
vertical,plant,chandelier_2,0.898305085
vertical,plant,chandelier_3,0.93220339
vertical,plant,chandelier_4,0.966101695
vertical,plant,chandelier_5,1
vertical,floor_lamp,stand_1,1
vertical,sofa,pillow,0.013739546
vertical,sofa,pillow_1,0.925925926
vertical,sofa,pillow_2,0.962962963
vertical,sofa,pillow_3,1
vertical,picture_frame,stationary_container,0.02319236
vertical,armchair,chessboard,0.004063205
vertical,rug,television,0.004513217
vertical,rug,television_1,1
vertical,window,pet,0.092741935
vertical,window,pet_1,0.994974874
vertical,window,pet_2,0.997487437
vertical,window,pet_3,1
vertical,person,books,0.003692604
vertical,person,books_1,0.974025974
vertical,person,books_2,0.987012987
vertical,person,books_3,1
vertical,tv_stand,mirror,0.016184404
vertical,curtain,coffee_table,0.001212078
vertical,curtain,coffee_table_1,1
vertical,window,floor,0.000940312
vertical,rug,switch,0.001236458
vertical,rug,switch_1,0.884615385
vertical,rug,switch_2,0.961538462
vertical,rug,switch_3,1
vertical,stereo_set,table_lamp,0.002200909
vertical,stereo_set,table_lamp_1,1
vertical,fishbowl,books,0.001391416
vertical,computer,xbox,0.008139209
vertical,curtain,mirror,0.000452711
vertical,curtain,mirror_1,0.933333333
vertical,curtain,mirror_2,1
vertical,person,laptop,0.007576016
vertical,person,laptop_1,1
vertical,coffee_table,xbox,0.018102722
vertical,stand,toy,0.005502677
vertical,stand,toy_1,1
vertical,books,camera,0.006160164
vertical,shelving,switch,0.003120584
vertical,shelving,switch_1,0.929577465
vertical,shelving,switch_2,0.985915493
vertical,shelving,switch_3,1
vertical,magazines,cellphone,0.037906137
vertical,armchair,laptop,0.001603931
vertical,armchair,laptop_1,1
vertical,window,plant,0.002124586
vertical,window,plant_1,1
vertical,column,plant,0.000339934
vertical,column,plant_1,0.882352941
vertical,column,plant_2,0.941176471
vertical,column,plant_3,1
vertical,curtain,toy,0.005651398
vertical,curtain,toy_1,0.918367347
vertical,curtain,toy_2,1
vertical,shelving,picture_frame,0.011795718
vertical,shelving,picture_frame_1,0.78013245
vertical,shelving,picture_frame_2,0.864900662
vertical,shelving,picture_frame_3,0.916556291
vertical,shelving,picture_frame_4,0.956291391
vertical,shelving,picture_frame_5,0.962913907
vertical,shelving,picture_frame_6,0.968211921
vertical,shelving,picture_frame_7,0.973509934
vertical,shelving,picture_frame_8,0.978807947
vertical,shelving,picture_frame_9,0.98410596
vertical,shelving,picture_frame_10,0.989403974
vertical,shelving,picture_frame_11,0.994701987
vertical,shelving,picture_frame_12,1
vertical,wall,picture_frame,0.000745553
vertical,wall,picture_frame_1,0.974358974
vertical,wall,picture_frame_2,1
vertical,floor,fish_tank,0.000579542
vertical,window,fish_tank,0.000869313
vertical,floor,curtain,0.003582369
vertical,single_bed,table_lamp,0.001877839
vertical,single_bed,table_lamp_1,1
vertical,column,table_lamp,0.000181726
vertical,column,table_lamp_1,1
vertical,office_chair,laptop,0.003617377
vertical,table_lamp,clock,0.002349624
vertical,toy,books,0.005191052
vertical,toy,books_1,0.963963964
vertical,toy,books_2,0.990990991
vertical,toy,books_3,1
vertical,loudspeaker,vase,0.011476427
vertical,loudspeaker,vase_1,1
vertical,curtain,rug,0.001050291
vertical,curtain,rug_1,0.960526316
vertical,curtain,rug_2,1
vertical,dining_table,ottoman,0.000341157
vertical,window,switch,0.003297221
vertical,window,switch_1,0.897435897
vertical,window,switch_2,0.961538462
vertical,window,switch_3,0.974358974
vertical,window,switch_4,0.987179487
vertical,window,switch_5,1
vertical,window,hanger,0.002226721
vertical,single_bed,vase,0.001861042
vertical,curtain,floor_lamp,0.000943356
vertical,tv_stand,table_lamp,0.009126704
vertical,tv_stand,table_lamp_1,1
vertical,curtain,table_lamp,0.000726906
vertical,curtain,table_lamp_1,1
vertical,picture_frame,books,0.022583753
vertical,picture_frame,books_1,0.827327327
vertical,picture_frame,books_2,0.92042042
vertical,picture_frame,books_3,0.962462462
vertical,picture_frame,books_4,0.978978979
vertical,picture_frame,books_5,0.993993994
vertical,picture_frame,books_6,0.998498498
vertical,picture_frame,books_7,1
vertical,floor,pet,0.001660342
vertical,desk,books,0.007973884
vertical,door,vase,0.001705955
vertical,door,vase_1,1
vertical,computer,vase,0.000697891
vertical,candle,picture_frame,0.000852061
vertical,candle,picture_frame_1,1
vertical,chessboard,book,0.000903614
vertical,window,books,0.030290057
vertical,window,books_1,0.96627566
vertical,window,books_2,0.997067449
vertical,window,books_3,1
vertical,shelving,range_hood,0.002409639
vertical,coffee_table,television,0.008208104
vertical,coffee_table,television_1,0.982507289
vertical,coffee_table,television_2,0.991253644
vertical,coffee_table,television_3,1
vertical,column,picture_frame,0.000798807
vertical,column,picture_frame_1,0.976190476
vertical,column,picture_frame_2,1
vertical,plant,vase,0.006746278
vertical,plant,vase_1,0.978494624
vertical,plant,vase_2,0.989247312
vertical,plant,vase_3,1
vertical,plant,books,0.005993792
vertical,plant,books_1,0.95620438
vertical,plant,books_2,0.99270073
vertical,plant,books_3,1
vertical,ottoman,books,0.002087124
vertical,ottoman,books_1,0.936170213
vertical,ottoman,books_2,1
vertical,shelving,plates,0.019438445
vertical,shelving,plates_1,1
vertical,tv_stand,books,0.001444932
vertical,tv_stand,books_1,1
vertical,picture_frame,kettle,0.00887574
vertical,desk,book,0.005421687
vertical,floor_lamp,ottoman,0.000170579
vertical,desk,ottoman,0.000170579
vertical,single_bed,playstation,0.047092065
vertical,single_bed,playstation_1,1
vertical,window,shelving,0.00485792
vertical,window,shelving_1,0.932735426
vertical,window,shelving_2,1
vertical,single_bed,pillow,0.022102748
vertical,shelving,rug,0.000770214
vertical,shelving,rug_1,0.792207792
vertical,shelving,rug_2,0.896103896
vertical,shelving,rug_3,1
vertical,floor,table_lamp,0.003271075
vertical,curtain,ottoman,0.00191048
vertical,curtain,ottoman_1,0.9
vertical,curtain,ottoman_2,0.95
vertical,curtain,ottoman_3,1
vertical,television,book,0.007329317
vertical,tv_stand,book,0.002409639
vertical,sofa,table_lamp,0.003917214
vertical,sofa,table_lamp_1,1
vertical,curtain,window,0.000826162
vertical,curtain,window_1,0.866666667
vertical,curtain,window_2,0.927272727
vertical,curtain,window_3,0.96969697
vertical,curtain,window_4,1
vertical,hanging_kitchen_cabinet,television,9.92E-05
vertical,chandelier,wall_lamp,0.006020154
vertical,chandelier,wall_lamp_1,0.846153846
vertical,chandelier,wall_lamp_2,0.909090909
vertical,chandelier,wall_lamp_3,0.937062937
vertical,chandelier,wall_lamp_4,0.965034965
vertical,chandelier,wall_lamp_5,0.979020979
vertical,chandelier,wall_lamp_6,0.993006993
vertical,chandelier,wall_lamp_7,1
vertical,shelving,kettle,0.00295858
vertical,shelving,kettle_1,1
vertical,shelving,cup,0.010823812
vertical,shelving,cup_1,0.821428571
vertical,shelving,cup_2,0.892857143
vertical,shelving,cup_3,0.964285714
vertical,shelving,cup_4,1
vertical,dresser,mirror,0.003093522
vertical,dresser,mirror_1,1
vertical,hanger,plant,0.000594884
vertical,hanger,plant_1,1
vertical,plant,mirror,0.001056325
vertical,plant,mirror_1,1
vertical,single_bed,laptop,0.003071358
vertical,single_bed,laptop_1,1
vertical,books,book,0.019277108
vertical,books,book_1,0.973568282
vertical,books,book_2,0.991189427
vertical,books,book_3,0.995594714
vertical,books,book_4,1
vertical,workplace,chessboard,0.000902935
vertical,wardrobe_cabinet,shelving,0.00491645
vertical,wardrobe_cabinet,shelving_1,0.816793893
vertical,wardrobe_cabinet,shelving_2,0.908396947
vertical,wardrobe_cabinet,shelving_3,0.938931298
vertical,wardrobe_cabinet,shelving_4,0.969465649
vertical,wardrobe_cabinet,shelving_5,1
vertical,dresser,candle,0.0164859
vertical,dresser,candle_1,1
vertical,floor_lamp,picture_frame,0.004526574
vertical,floor_lamp,picture_frame_1,0.995049505
vertical,floor_lamp,picture_frame_2,1
vertical,floor_lamp,table_lamp,0.000827865
vertical,floor_lamp,table_lamp_1,1
vertical,shelving,table_lamp,0.003048965
vertical,shelving,table_lamp_1,1
vertical,tv_stand,playstation,0.008123381
vertical,sofa,plant,0.002379536
vertical,sofa,plant_1,0.985294118
vertical,sofa,plant_2,1
vertical,coffee_table,plant,0.002931928
vertical,coffee_table,plant_1,0.932692308
vertical,coffee_table,plant_2,0.961538462
vertical,coffee_table,plant_3,0.980769231
vertical,coffee_table,plant_4,1
vertical,curtain,desk,0.000308878
vertical,curtain,desk_1,1
vertical,desk,pillow,0.029868578
vertical,desk,pillow_1,1
vertical,table_lamp,pillow,0.023297491
vertical,table_lamp,pillow_1,0.933333333
vertical,table_lamp,pillow_2,0.966666667
vertical,table_lamp,pillow_3,1
vertical,trinket,toy,0.000892326
vertical,wardrobe_cabinet,toy,0.001338489
vertical,shelving,laptop,0.001228543
vertical,shelving,laptop_1,1
vertical,picture_frame,fireplace,0.004084014
vertical,picture_frame,fireplace_1,1
vertical,window,microwave,0.003333333
vertical,kitchen_set,toaster,0.025641026
vertical,plant,tv_stand,0.001143175
vertical,floor,double_bed,0.00024498
vertical,mirror,table_lamp,0.000908632
vertical,mirror,table_lamp_1,1
vertical,mirror,switch,0.002472916
vertical,mirror,switch_1,1
vertical,computer,laptop,0.00027301
vertical,double_bed,vase,0.010545906
vertical,double_bed,vase_1,1
vertical,window,dresser,0.002003282
vertical,window,dresser_1,1
vertical,window,dressing_table,0.00024728
vertical,curtain,books,0.007973884
vertical,curtain,books_1,0.966480447
vertical,curtain,books_2,1
vertical,curtain,plant,0.002804453
vertical,curtain,plant_1,0.989010989
vertical,curtain,plant_2,1
vertical,curtain,switch,0.003473858
vertical,curtain,switch_1,0.985507246
vertical,curtain,switch_2,1
vertical,partition,kitchen_cabinet,0.000678656
vertical,column,partition,0.000432277
vertical,column,partition_1,0.714285714
vertical,column,partition_2,1
vertical,column,rug,0.000175049
vertical,column,rug_1,0.9
vertical,column,rug_2,0.95
vertical,column,rug_3,1
vertical,column,wall_lamp,0.000392619
vertical,column,wall_lamp_1,1
vertical,double_bed,laptop,0.00556257
vertical,armchair,fishbowl,0.001724733
